time,cloud_cover (%),temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),dew_point_2m (°C),apparent_temperature (°C),pressure_msl (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),weather_code (wmo code),vapour_pressure_deficit (kPa),is_day (),wet_bulb_temperature_2m (°C)
2021-04-30T11:00,93,25.6,76,0,21,28.2,1009.2,12.5,123,22,3,0.8,1,22.3
2021-04-30T12:00,83,25.2,74,0,20.3,27.2,1009,14,119,22,3,0.83,0,21.8
2021-04-30T13:00,54,24.9,76,0,20.3,26.8,1010,14.4,122,25.2,2,0.76,0,21.7
2021-04-30T14:00,51,24.3,81,0,20.8,26.3,1011,15.3,124,27,2,0.57,0,21.8
2021-04-30T15:00,75,23.7,82,0,20.4,25.7,1011.7,14.8,119,27.4,2,0.53,0,21.4
2021-04-30T16:00,65,23.1,83,0,20.1,25.2,1012.1,12.9,113,26.6,2,0.48,0,20.9
2021-04-30T17:00,61,22.7,86,0,20.2,25,1011.9,11.8,102,23,2,0.4,0,20.9
2021-04-30T18:00,55,22.3,88,0,20.3,24.7,1011.7,11.3,97,20.9,2,0.31,0,20.9
2021-04-30T19:00,42,22.1,91,0,20.5,24.7,1011.2,10.2,100,20.2,1,0.25,0,20.9
2021-04-30T20:00,38,21.9,92,0,20.5,25,1011.3,6.9,99,18.4,1,0.21,0,20.9
2021-04-30T21:00,63,21.5,95,0,20.6,25,1011.5,4.2,110,11.9,2,0.14,0,20.8
2021-04-30T22:00,36,21.4,95,0,20.6,25,1011.7,4.1,105,7.2,1,0.11,0,20.8
2021-04-30T23:00,44,21.9,94,0,20.9,25.9,1012,1.8,101,6.5,1,0.16,1,21.1
2021-05-01T00:00,76,23,87,0,20.6,26.8,1012.9,2.4,243,10.4,2,0.38,1,21.3
2021-05-01T01:00,99,23.7,84,0,20.8,27.4,1013.2,4.3,180,11.9,3,0.48,1,21.6
2021-05-01T02:00,100,24.9,78,0,20.9,28.7,1013.2,3.4,162,13,3,0.68,1,22
2021-05-01T03:00,100,25.3,77,0,21,29,1012.9,4.9,126,13.7,3,0.74,1,22.3
2021-05-01T04:00,100,26.5,74,0,21.5,30.3,1012.3,5.6,117,16.6,3,0.89,1,22.9
2021-05-01T05:00,100,27.3,72,0,21.7,31.4,1011.7,4.4,145,16.6,3,1.02,1,23.3
2021-05-01T06:00,77,28.1,70,0,22,32.1,1010.5,6.6,112,16.9,2,1.15,1,23.8
2021-05-01T07:00,89,28.8,68,0,22.2,32.9,1009.3,9.4,97,21.2,3,1.29,1,24.1
2021-05-01T08:00,91,28.5,68,0,22.1,31.9,1008.4,10.9,107,21.6,3,1.23,1,24
2021-05-01T09:00,82,28.3,70,0,22.4,31.9,1007.9,10.6,108,22.3,3,1.15,1,24.1
2021-05-01T10:00,99,27.9,74,0,22.9,32,1007.7,9.4,108,20.2,3,0.98,1,24.3
2021-05-01T11:00,99,26.9,79,0.1,23.1,31,1008.7,9.8,114,17.3,51,0.73,1,24.1
2021-05-01T12:00,97,25.7,85,0.2,23,29.7,1009.6,10.1,125,23.4,51,0.49,0,23.7
2021-05-01T13:00,99,25.5,87,0.1,23.2,29.4,1010.7,11.5,129,20.5,51,0.42,0,23.8
2021-05-01T14:00,86,24.9,92,1.4,23.4,28.7,1011.4,13.2,119,23.4,61,0.26,0,23.8
2021-05-01T15:00,96,24.6,95,1.8,23.7,28.7,1012.2,12.6,110,23,61,0.16,0,23.9
2021-05-01T16:00,93,24.4,95,0.9,23.6,28.3,1012.4,13,124,23,53,0.14,0,23.8
2021-05-01T17:00,100,24.2,96,0.1,23.6,28.6,1011.7,9.7,112,23.4,51,0.11,0,23.8
2021-05-01T18:00,91,24,97,0,23.6,28.6,1011,9.1,97,16.9,3,0.08,0,23.7
2021-05-01T19:00,84,23.9,98,0.1,23.5,28.6,1010.2,8.2,105,16.2,51,0.07,0,23.7
2021-05-01T20:00,98,23.8,98,0.1,23.5,28.5,1009.9,8,95,14.8,51,0.06,0,23.6
2021-05-01T21:00,100,23.8,99,0,23.5,28.5,1010,7.4,104,14.4,3,0.04,0,23.6
2021-05-01T22:00,100,23.7,99,0,23.5,28.5,1010.1,7.4,104,13.7,3,0.04,0,23.6
2021-05-01T23:00,100,23.9,99,0,23.6,28.8,1010.4,7,111,13,3,0.04,1,23.7
2021-05-02T00:00,99,24.3,96,0,23.6,28.8,1011.1,9.3,118,15.5,3,0.12,1,23.8
2021-05-02T01:00,100,25.1,91,0,23.5,29.6,1011.9,9.2,138,19.1,3,0.29,1,23.9
2021-05-02T02:00,99,26,86,0,23.4,30.6,1012.2,7.8,146,18.7,3,0.47,1,24.1
2021-05-02T03:00,100,27.2,80,0,23.5,32,1012,6.4,153,17.6,3,0.71,1,24.5
2021-05-02T04:00,91,28.4,75,0,23.5,33.1,1011.1,7.6,155,18.7,3,0.96,1,24.8
2021-05-02T05:00,95,29.3,71,0,23.5,34.3,1009.9,8.2,151,20.5,3,1.18,1,25.1
2021-05-02T06:00,67,30.1,67,0,23.4,35.1,1008.1,9.4,140,22,2,1.4,1,25.3
2021-05-02T07:00,94,30.2,68,0,23.6,35.2,1006.5,11,131,23.4,3,1.37,1,25.5
2021-05-02T08:00,58,29.1,77,1.7,24.7,33.4,1005.8,15.8,133,29.9,61,0.92,1,25.9
2021-05-02T09:00,94,27.5,84,2.6,24.6,32.4,1005.6,10.7,138,30.6,63,0.59,1,25.3
2021-05-02T10:00,86,27.5,85,0,24.8,32.2,1005.7,13.6,122,24.8,3,0.55,1,25.5
2021-05-02T11:00,100,27,88,0,24.8,31.7,1006.5,13.4,121,25.2,3,0.44,1,25.4
2021-05-02T12:00,100,26.6,89,0,24.6,31.3,1007.4,12.6,117,25.6,3,0.39,0,25.1
2021-05-02T13:00,83,26.6,88,0,24.4,30.7,1008,15.1,123,26.3,3,0.43,0,24.9
2021-05-02T14:00,67,26.4,88,0,24.2,30.2,1008.6,17,122,29.2,2,0.41,0,24.8
2021-05-02T15:00,56,26,89,0,24.1,29.7,1009.2,17.2,123,30.2,2,0.36,0,24.6
2021-05-02T16:00,39,25.5,92,0,24.1,29.6,1009,14.7,118,30.2,1,0.26,0,24.5
2021-05-02T17:00,49,25.2,94,0,24.2,29.5,1008.3,13.2,112,25.9,1,0.2,0,24.5
2021-05-02T18:00,36,25,96,0,24.4,29.4,1007.6,13.1,111,23.4,1,0.11,0,24.6
2021-05-02T19:00,44,25,97,0,24.5,29.5,1007,13.5,115,23.8,1,0.08,0,24.7
2021-05-02T20:00,58,25,97,0,24.6,29.7,1006.7,12.7,115,24.1,2,0.08,0,24.7
2021-05-02T21:00,61,25.1,97,0,24.6,29.8,1007.1,12.4,116,22.3,2,0.09,0,24.7
2021-05-02T22:00,32,25,97,0,24.5,29.5,1007.4,13.2,119,23.4,1,0.09,0,24.7
2021-05-02T23:00,36,25.2,96,0,24.5,29.8,1007.7,13,124,23.8,1,0.14,1,24.7
2021-05-03T00:00,36,25.9,90,0,24.2,29.8,1008.4,16.4,140,28.4,1,0.33,1,24.6
2021-05-03T01:00,69,27.5,82,0,24.3,31.8,1008.7,14,154,30.2,2,0.64,1,25.1
2021-05-03T02:00,88,28.8,77,0,24.3,33.3,1008.8,12.3,159,27.4,3,0.92,1,25.5
2021-05-03T03:00,40,30.2,71,0.1,24.3,35,1008.3,11.6,154,31.7,51,1.24,1,25.9
2021-05-03T04:00,22,31.1,67,0,24.3,36.8,1007.3,12.1,150,32,1,1.47,1,26.2
2021-05-03T05:00,31,31.5,67,0.1,24.6,37.6,1006.2,12.3,148,31.7,51,1.53,1,26.5
2021-05-03T06:00,26,32.2,65,0.1,24.8,38,1005.1,12.7,135,26.3,51,1.68,1,26.8
2021-05-03T07:00,28,29.9,76,0.3,25.1,34.2,1004.4,22.8,102,41.8,51,1.03,1,26.3
2021-05-03T08:00,18,30.2,75,0,25.4,34.6,1003.7,18,127,43.9,0,1.06,1,26.6
2021-05-03T09:00,29,30.7,75,0,25.7,35.6,1003,16.4,130,34.9,1,1.12,1,27
2021-05-03T10:00,40,30.1,78,0,25.9,35.2,1003,15.4,127,30.6,1,0.94,1,27
2021-05-03T11:00,23,29.1,81,0,25.5,33.8,1003.7,16.4,128,28.8,1,0.77,1,26.4
2021-05-03T12:00,5,28,83,0,24.9,31.6,1005,20.6,134,33.8,0,0.63,0,25.7
2021-05-03T13:00,10,27.4,84,0,24.5,30.8,1005.9,20.6,133,37.1,0,0.57,0,25.2
2021-05-03T14:00,36,26.8,86,0,24.3,30.5,1006.6,18.1,125,36.7,1,0.49,0,25
2021-05-03T15:00,64,26.5,88,0,24.3,30.6,1007.1,14.7,118,32,2,0.42,0,24.8
2021-05-03T16:00,7,26,90,0,24.2,30.2,1007.1,13.8,110,26.3,0,0.33,0,24.7
2021-05-03T17:00,5,25.6,91,0,24.1,29.8,1006.7,13.7,104,24.5,0,0.29,0,24.5
2021-05-03T18:00,3,25.3,92,0,24,29.3,1006.3,14.4,103,25.2,0,0.25,0,24.3
2021-05-03T19:00,1,25.1,93,0,23.9,29.3,1006,12.9,103,25.6,0,0.23,0,24.2
2021-05-03T20:00,1,24.9,94,0,23.9,29.2,1005.8,12,106,23,0,0.18,0,24.1
2021-05-03T21:00,2,24.6,96,0,23.9,29.2,1005.8,10,105,20.9,0,0.14,0,24.1
2021-05-03T22:00,6,24.5,96,0,23.9,29.3,1006.2,8.1,103,17.3,0,0.11,0,24.1
2021-05-03T23:00,9,24.7,96,0,24,29.5,1006.8,9.4,108,16.2,0,0.14,1,24.2
2021-05-04T00:00,35,25.9,89,0,23.9,30.1,1008,12.4,126,20.5,1,0.37,1,24.4
2021-05-04T01:00,100,27.2,84,0,24.2,32.2,1008.8,7.9,133,23.4,3,0.59,1,25
2021-05-04T02:00,100,28.2,79,0,24.2,33.8,1009.1,4.1,128,18.4,3,0.79,1,25.3
2021-05-04T03:00,100,29.2,75,0,24.3,35.1,1008.9,2.9,97,13.3,3,1.02,1,25.6
2021-05-04T04:00,99,30.4,71,0,24.5,37.4,1008.2,2.3,72,13.3,3,1.26,1,26.1
2021-05-04T05:00,70,31.1,68,0,24.6,37.8,1007.2,4.5,76,14.8,2,1.42,1,26.4
2021-05-04T06:00,16,31.5,66,0,24.3,38.4,1006,7.2,87,19.1,0,1.57,1,26.3
2021-05-04T07:00,14,31.7,65,0,24.4,37.9,1004.8,9.7,112,22,0,1.62,1,26.4
2021-05-04T08:00,16,32.1,65,0,24.7,37.5,1003.9,11.5,122,23.8,0,1.66,1,26.8
2021-05-04T09:00,39,31.8,67,0,24.9,36.7,1003.3,12.6,114,23.8,1,1.56,1,26.8
2021-05-04T10:00,24,31,73,0,25.6,36.6,1003.4,10.7,110,23.8,1,1.21,1,27
2021-05-04T11:00,34,30.1,77,0,25.5,35.5,1004.4,11.8,117,19.1,1,0.99,1,26.7
2021-05-04T12:00,26,29.4,75,0,24.5,33,1005,19.2,120,32,1,1.04,0,25.8
2021-05-04T13:00,22,28.5,83,0,25.3,32.5,1006.6,20,116,36.7,1,0.68,0,26.1
2021-05-04T14:00,35,27.9,84,0,24.9,31.7,1008.1,19.3,114,36,1,0.61,0,25.6
2021-05-04T15:00,27,27.2,86,0,24.6,31,1008.9,18.1,111,34.9,1,0.5,0,25.3
2021-05-04T16:00,90,25.8,92,4.5,24.4,30.1,1009.6,14,67,32.4,63,0.26,0,24.8
2021-05-04T17:00,99,24.9,96,3.7,24.2,28.4,1009.2,18.8,95,32,63,0.14,0,24.4
2021-05-04T18:00,100,25.1,94,2.7,24.2,29.2,1009.5,14.8,90,34.9,63,0.18,0,24.4
2021-05-04T19:00,100,24.8,96,6.3,24.2,29.4,1009.7,10.8,86,25.9,63,0.11,0,24.4
2021-05-04T20:00,63,24.7,96,0.3,24,28.8,1009.1,14,102,25.9,51,0.14,0,24.2
2021-05-04T21:00,100,24.6,95,0.1,23.8,29.1,1009.4,10.4,110,24.5,51,0.15,0,24
2021-05-04T22:00,100,24.4,96,2.3,23.8,29.2,1010.3,7.6,82,19.8,61,0.11,0,24
2021-05-04T23:00,100,24.3,95,3.1,23.5,29.4,1011.1,5,60,16.9,63,0.14,1,23.8
2021-05-05T00:00,100,24.4,91,1.4,22.9,28.6,1011.6,8.2,49,19.4,61,0.26,1,23.3
2021-05-05T01:00,98,24.7,91,2.2,23.1,29.8,1012.7,3.3,41,14,61,0.29,1,23.5
2021-05-05T02:00,100,24.8,91,5.2,23.3,30.2,1013.4,2.4,27,10.8,63,0.27,1,23.7
2021-05-05T03:00,100,25.6,87,1,23.4,30.4,1013.5,6.3,13,24.5,55,0.41,1,24
2021-05-05T04:00,79,25.6,90,2.5,23.8,30.8,1013,5.4,42,25.2,63,0.33,1,24.2
2021-05-05T05:00,86,27.2,81,0.3,23.7,32.1,1012.1,9.6,103,26.3,51,0.68,1,24.7
2021-05-05T06:00,84,26.6,82,0.6,23.4,30.9,1011.4,9.7,112,31.7,53,0.61,1,24.2
2021-05-05T07:00,83,26.9,81,0.7,23.3,31.3,1010.2,8.9,111,30.6,53,0.68,1,24.3
2021-05-05T08:00,100,27.1,80,0.7,23.4,31.3,1009.6,10.2,122,24.5,53,0.71,1,24.4
2021-05-05T09:00,100,26.5,86,0.6,24,31,1009.1,11.2,111,23.8,53,0.48,1,24.7
2021-05-05T10:00,99,26.2,88,0,24,30.6,1008.9,12.4,116,23.8,3,0.42,1,24.6
2021-05-05T11:00,100,26,89,0,24.1,31.1,1010,7.9,106,21.6,3,0.36,1,24.6
2021-05-05T12:00,100,23.7,89,0,21.7,27,1010.8,10.6,125,18,3,0.34,0,22.3
2021-05-05T13:00,99,23.2,89,0,21.2,26.2,1011.9,10.8,105,20.2,3,0.33,0,21.8
2021-05-05T14:00,99,23.2,88,0,21.1,26.1,1012.6,10.8,105,19.1,3,0.35,0,21.7
2021-05-05T15:00,99,23.5,87,0,21.3,26.6,1013.3,10.1,107,19.1,3,0.37,0,21.9
2021-05-05T16:00,97,23.5,88,0,21.5,26.9,1013.3,8.7,107,17.6,3,0.34,0,22
2021-05-05T17:00,100,23.5,89,0,21.6,27.1,1013.2,8,108,15.5,3,0.32,0,22.1
2021-05-05T18:00,100,23.8,89,0,21.8,27.8,1013,5.3,118,14,3,0.34,0,22.3
2021-05-05T19:00,100,23.9,89,0.1,21.9,28.4,1012.6,3,166,9.4,51,0.34,0,22.5
2021-05-05T20:00,100,23.8,90,0.3,22.1,27.7,1012.2,7.8,193,13.3,51,0.28,0,22.6
2021-05-05T21:00,99,23.6,90,0.1,21.9,27.4,1012.4,7.8,158,14.8,51,0.29,0,22.4
2021-05-05T22:00,100,23.3,91,0,21.8,27.2,1012.9,6.6,139,14,3,0.26,0,22.2
2021-05-05T23:00,100,23.3,91,0,21.7,26.9,1013.2,7.9,141,14,3,0.26,1,22.1
2021-05-06T00:00,100,23.6,89,0,21.8,28.3,1015.4,1.3,214,16.9,3,0.31,1,22.3
2021-05-06T01:00,100,24,88,0,21.8,28.4,1015.4,2.9,120,9,3,0.37,1,22.4
2021-05-06T02:00,100,24.5,86,0,22.1,28.9,1015.5,4.3,132,11.9,3,0.42,1,22.7
2021-05-06T03:00,100,25.1,83,0,22.1,29.4,1015.4,4.3,138,12.6,3,0.53,1,22.9
2021-05-06T04:00,100,25.8,80,0,22.2,29.8,1014.9,7.5,145,16.9,3,0.65,1,23.2
2021-05-06T05:00,100,26.9,76,0,22.3,30.7,1013.8,8.9,153,20.9,3,0.85,1,23.6
2021-05-06T06:00,100,28,73,0,22.7,31.9,1012.2,9.3,103,20.5,3,1.02,1,24.2
2021-05-06T07:00,97,28.4,73,0,23,32.3,1010.8,10.6,108,22.3,3,1.06,1,24.5
2021-05-06T08:00,98,28.8,71,0,23.1,32.9,1009.8,10,105,23.4,3,1.14,1,24.7
2021-05-06T09:00,99,28.6,72,0,23.2,32.9,1009.1,9.3,103,20.9,3,1.08,1,24.7
2021-05-06T10:00,98,28.3,77,0,23.8,32.8,1008.8,10.1,90,18.4,3,0.9,1,25
2021-05-06T11:00,99,27.5,80,0,23.7,31.8,1009.1,11.2,86,19.4,3,0.74,1,24.7
2021-05-06T12:00,98,25.9,85,0,23.2,30.5,1009.6,6.8,93,24.1,3,0.51,0,23.9
2021-05-06T13:00,98,26.1,83,0,23,30.1,1010.5,10.2,100,16.9,3,0.56,0,23.8
2021-05-06T14:00,100,26,87,0,23.7,30.1,1011.1,12.9,117,22.7,3,0.43,0,24.3
2021-05-06T15:00,99,25.7,89,0,23.8,30,1011.9,11.6,120,22.7,3,0.35,0,24.3
2021-05-06T16:00,97,25.3,91,0,23.7,29.6,1012,11,113,20.2,3,0.29,0,24.1
2021-05-06T17:00,92,25,92,0,23.6,29.2,1011.6,11.4,108,19.8,3,0.26,0,24
2021-05-06T18:00,56,24.6,94,0,23.5,28.7,1011,11.9,104,21.2,2,0.19,0,23.8
2021-05-06T19:00,37,24.2,96,0,23.5,28.3,1010.3,12.2,104,21.6,1,0.12,0,23.7
2021-05-06T20:00,34,24,97,0,23.5,28.2,1009.9,10.7,104,21.6,1,0.08,0,23.7
2021-05-06T21:00,78,23.9,98,0,23.6,28.4,1010.2,9.5,101,19.1,2,0.06,0,23.7
2021-05-06T22:00,95,24,98,0,23.6,28.8,1010.8,7.6,93,16.9,3,0.07,0,23.8
2021-05-06T23:00,100,24.4,96,0,23.7,29.2,1011.5,7.8,103,13.7,3,0.12,1,23.9
2021-05-07T00:00,100,25.1,92,0,23.8,29.9,1012.7,8,126,15.1,3,0.25,1,24.1
2021-05-07T01:00,100,25.8,89,0,23.8,31,1013.4,5.5,148,15.8,3,0.37,1,24.3
2021-05-07T02:00,100,26.7,84,0,23.8,32.3,1013.9,3.3,167,13.3,3,0.56,1,24.6
2021-05-07T03:00,100,27.5,81,0,23.9,33.1,1014.1,3,194,10.8,3,0.72,1,24.8
2021-05-07T04:00,93,28.6,75,0,23.8,34.1,1013.7,3,194,12.2,3,0.97,1,25.1
2021-05-07T05:00,88,29.4,71,0,23.7,35.4,1012.6,3,166,13.7,3,1.17,1,25.2
2021-05-07T06:00,59,30,69,0,23.8,36.6,1011,3,104,13.7,2,1.31,1,25.5
2021-05-07T07:00,47,30.8,66,0,23.7,37.7,1009.6,3.6,90,14.8,1,1.52,1,25.7
2021-05-07T08:00,43,31.2,66,0,24,36.6,1008.4,6.5,124,15.5,1,1.55,1,26
2021-05-07T09:00,45,30.7,69,0,24.3,35.5,1007.6,10.3,126,20.2,1,1.38,1,26.1
2021-05-07T10:00,42,30.2,74,0,25,35.7,1007.7,8.5,118,20.5,1,1.13,1,26.4
2021-05-07T11:00,52,29.1,78,0,24.8,34,1008.3,11.8,121,19.4,2,0.9,1,25.9
2021-05-07T12:00,71,27.8,81,0,24.3,31.6,1008.8,17.4,128,27.7,2,0.7,0,25.2
2021-05-07T13:00,24,27.2,84,0,24.2,30.9,1009.4,17.4,128,31.3,1,0.59,0,25
2021-05-07T14:00,13,26.6,85,0,23.8,30.2,1009.9,16.3,125,31,0,0.52,0,24.5
2021-05-07T15:00,2,26,87,0,23.6,29.9,1010.2,14.1,122,28.8,0,0.45,0,24.3
2021-05-07T16:00,1,25.4,89,0,23.5,29.4,1010.1,12.4,112,25.2,0,0.35,0,24
2021-05-07T17:00,1,24.9,92,0,23.5,29,1009.4,11.6,106,22,0,0.26,0,23.9
2021-05-07T18:00,2,24.6,93,0,23.4,28.7,1009,11.4,101,20.9,0,0.21,0,23.7
2021-05-07T19:00,3,24.3,94,0,23.4,28.4,1008.5,11.4,101,20.5,0,0.17,0,23.6
2021-05-07T20:00,7,24.2,96,0,23.4,28.4,1008.3,10.5,98,20.5,0,0.13,0,23.6
2021-05-07T21:00,18,24,97,0,23.4,28.4,1008.5,9.4,97,18.7,0,0.1,0,23.6
2021-05-07T22:00,31,24,97,0,23.5,28.5,1008.8,8.5,102,16.6,1,0.09,0,23.6
2021-05-07T23:00,100,24.4,95,0,23.5,28.9,1009.5,9,106,15.5,3,0.15,1,23.8
2021-05-08T00:00,100,25,91,0,23.4,29.6,1010.4,8.2,113,18.4,3,0.3,1,23.8
2021-05-08T01:00,100,25.9,87,0,23.6,31.2,1011,4.1,128,16.6,3,0.43,1,24.2
2021-05-08T02:00,99,26.9,84,0,23.9,32.7,1011.2,1.1,108,12.2,3,0.58,1,24.7
2021-05-08T03:00,98,27.9,79,0,23.9,33.8,1010.8,1,135,9.7,3,0.78,1,25
2021-05-08T04:00,100,28.8,76,0,24.1,34.4,1010.1,3.6,143,12.2,3,0.96,1,25.3
2021-05-08T05:00,100,29.5,73,0,24.2,34.7,1009.1,7.1,131,17.6,3,1.09,1,25.6
2021-05-08T06:00,97,29.7,73,0,24.3,34.8,1008.1,8.4,130,19.8,3,1.14,1,25.8
2021-05-08T07:00,83,29.5,74,0,24.4,34.3,1006.7,10.2,108,21.2,3,1.07,1,25.7
2021-05-08T08:00,99,29.5,75,0,24.5,34.2,1005.5,11.9,104,22.7,3,1.05,1,25.9
2021-05-08T09:00,98,29.1,78,0,24.8,34.1,1004.7,11.2,92,23.4,3,0.9,1,25.9
2021-05-08T10:00,37,28.7,80,0,24.9,34.1,1004.7,9.4,90,20.2,1,0.79,1,25.9
2021-05-08T11:00,30,28.5,81,0,25,33.8,1005.4,10.2,100,17.6,1,0.73,1,25.9
2021-05-08T12:00,38,27.7,85,0,25,32.4,1006,14,119,28.1,1,0.55,0,25.7
2021-05-08T13:00,94,27.4,86,0,24.8,31.8,1006.8,14.8,116,25.9,3,0.52,0,25.4
2021-05-08T14:00,39,27.1,85,0,24.4,31.1,1007.2,16.3,118,28.4,1,0.53,0,25.1
2021-05-08T15:00,56,26.4,87,0,24.1,30.3,1007.6,15.8,120,28.8,2,0.45,0,24.7
2021-05-08T16:00,80,25.9,89,0,23.9,29.8,1007.7,14.7,115,27.7,3,0.38,0,24.4
2021-05-08T17:00,90,25.4,91,0,23.8,29.5,1007.2,13.1,106,25.9,3,0.3,0,24.2
2021-05-08T18:00,100,25.3,92,0,23.9,29.5,1006.8,12.1,102,23.4,3,0.26,0,24.2
2021-05-08T19:00,98,25.1,93,0,23.9,29.5,1006.4,11.3,97,21.6,3,0.22,0,24.2
2021-05-08T20:00,100,24.9,94,0,23.9,29.4,1006.1,10.7,104,20.2,3,0.18,0,24.1
2021-05-08T21:00,82,24.8,95,0,23.9,29.5,1006.3,9.5,101,38.5,3,0.16,0,24.2
2021-05-08T22:00,96,24.9,94,0,23.9,29.4,1006.7,10.3,102,18.4,3,0.17,0,24.2
2021-05-08T23:00,100,25.1,94,0,24,29.8,1007.4,9.7,105,18.7,3,0.19,1,24.3
2021-05-09T00:00,100,25.8,90,0,24.1,30.3,1008.2,11.9,104,19.8,3,0.33,1,24.5
2021-05-09T01:00,100,26.5,88,0,24.4,31,1008.7,12.9,117,25.6,3,0.41,1,24.9
2021-05-09T02:00,100,27.3,86,0,24.8,32.6,1009,9.2,121,24.8,3,0.51,1,25.4
2021-05-09T03:00,84,28.4,82,0.1,25,34.2,1008.9,6.6,119,20.2,51,0.7,1,25.9
2021-05-09T04:00,56,29.5,77,0,24.9,35.1,1008.3,7.1,120,17.6,2,0.96,1,26.1
2021-05-09T05:00,53,30.8,70,0,24.7,37.4,1007.3,7.1,135,19.4,2,1.33,1,26.3
2021-05-09T06:00,28,31.3,67,0,24.5,37.5,1006,9.4,122,21.2,1,1.51,1,26.4
2021-05-09T07:00,53,31.7,67,0,24.7,37.9,1004.8,10.9,136,24.1,2,1.57,1,26.6
2021-05-09T08:00,39,31.7,68,0,25,36.7,1003.7,12,136,23.8,1,1.52,1,26.8
2021-05-09T09:00,37,31.8,69,0,25.4,36.9,1002.8,12.8,142,25.9,1,1.45,1,27.1
2021-05-09T10:00,15,31.2,74,0,26,36.4,1002.7,14.7,158,26.3,0,1.18,1,27.3
2021-05-09T11:00,58,29.6,78,0,25.4,34.7,1003,12.8,148,26.3,2,0.9,1,26.5
2021-05-09T12:00,35,29.2,78,0,24.9,33.8,1003.7,14.3,146,25.6,1,0.9,0,26
2021-05-09T13:00,25,28.8,80,0,25,33.3,1004.2,15.1,130,26.6,1,0.79,0,26
2021-05-09T14:00,11,28,84,0,24.9,32.5,1004.4,14.8,124,26.6,0,0.62,0,25.7
2021-05-09T15:00,82,27.1,88,0,25,31.9,1004.8,13.4,114,26.3,3,0.43,0,25.5
2021-05-09T16:00,2,26.8,91,0,25.1,31.4,1004.9,15.4,111,27,0,0.33,0,25.6
2021-05-09T17:00,2,26.2,94,0,25.2,31,1004.6,14.5,109,27.4,0,0.21,0,25.5
2021-05-09T18:00,2,25.9,95,0,25.1,30.7,1004.2,14.1,105,25.9,0,0.16,0,25.4
2021-05-09T19:00,1,25.6,97,0,25.1,30.5,1004,13.4,104,24.8,0,0.11,0,25.2
2021-05-09T20:00,7,25.4,97,0,25,30.3,1003.6,13.1,106,24.1,0,0.09,0,25.1
2021-05-09T21:00,30,25.3,98,0,24.9,30.4,1003.9,10.4,104,23.4,1,0.08,0,25
2021-05-09T22:00,31,25.1,98,0,24.7,30.3,1004.4,9.3,106,18.4,1,0.08,0,24.9
2021-05-09T23:00,26,25.4,96,0,24.8,30.5,1005.1,9.9,109,16.9,1,0.11,1,25
2021-05-10T00:00,51,26.6,90,0,24.8,31.4,1006.2,12,123,22.3,2,0.35,1,25.2
2021-05-10T01:00,90,27.9,84,0,24.9,33.4,1006.9,8.7,135,22.7,3,0.61,1,25.7
2021-05-10T02:00,68,29,79,0,25,34.9,1007.1,6.1,135,19.4,2,0.83,1,26.1
2021-05-10T03:00,26,30,76,0,25.2,36.1,1006.7,7.1,120,18.4,1,1.04,1,26.5
2021-05-10T04:00,6,31.3,72,0,25.8,38.8,1006,9,119,22.3,0,1.26,1,27.2
2021-05-10T05:00,31,32.4,70,0,26.1,41,1005.3,7,125,22.3,1,1.47,1,27.8
2021-05-10T06:00,45,33.1,67,0,26.2,41,1004.1,8.5,126,20.5,1,1.67,1,28
2021-05-10T07:00,45,33.1,67,0,26.2,39.6,1002.8,10.7,123,23,1,1.66,1,28
2021-05-10T08:00,62,33.2,67,0,26.2,39,1001.8,12.2,146,22.7,2,1.7,1,28
2021-05-10T09:00,28,31.4,72,0,25.8,36.9,1001.5,12.5,162,29.2,1,1.28,1,27.3
2021-05-10T10:00,55,31.2,73,0,25.8,36.7,1001.2,12.2,152,23.4,2,1.21,1,27.2
2021-05-10T11:00,54,30,77,0,25.4,35,1002,13.5,138,22.7,2,0.99,1,26.6
2021-05-10T12:00,58,30.1,73,0,24.7,34.5,1002.7,14.8,137,30.2,2,1.16,0,26.1
2021-05-10T13:00,40,29.6,78,0,25.3,34.5,1003.3,13.7,135,27,1,0.91,0,26.4
2021-05-10T14:00,63,28.6,83,0,25.5,34.2,1004.1,10.5,121,24.1,2,0.65,0,26.3
2021-05-10T15:00,63,28,86,0,25.4,33.5,1004.8,10.5,106,18.4,2,0.53,0,26.1
2021-05-10T16:00,53,27.5,87,0,25.1,32.7,1004.7,10.9,107,19.1,2,0.47,0,25.7
2021-05-10T17:00,45,27,88,0,24.9,32.2,1003.8,10.8,105,19.4,1,0.42,0,25.5
2021-05-10T18:00,37,26.5,90,0,24.7,31.6,1003.2,10.5,98,19.1,1,0.35,0,25.2
2021-05-10T19:00,45,26.2,91,0,24.6,31.2,1002.8,10.5,96,18.7,1,0.3,0,25
2021-05-10T20:00,71,25.9,93,0,24.7,30.9,1002.5,10.5,98,18,2,0.23,0,25
2021-05-10T21:00,86,25.6,96,0,24.9,30.6,1002.6,11.5,110,20.9,3,0.14,0,25.1
2021-05-10T22:00,96,25.4,97,0,24.9,31.3,1003.3,5.4,86,19.8,3,0.1,0,25.1
